latitude,longitude,address,year,bedrooms,full_bth,half_bth,square_foot,res,condo,yr_built,bldg_price,land_price
42.233844,-71.132096,58 60 HAMILTON ST 02136,2011,4,2,1,6000,1,0,1900,206100,120500
42.233934,-71.132045,56 54 HAMILTON ST 02136,2011,6,2,0,6000,1,0,1920,191500,116700
42.233939,-71.133696,    HYDE PARK AV 02136,2011,6,3,0,5250,1,0,2001,216800,105400
42.233939,-71.133696,    HYDE PARK AV 02136,2011,4,3,0,5357,1,0,2003,248500,102900
42.233939,-71.133696,    HYDE PARK AV 02136,2011,3,2,1,5125,1,0,1991,155000,104800
42.23446,-71.13072,32 32A CLIFFORD ST 02136,2011,5,2,0,6000,1,0,1927,179600,132600
42.234471,-71.133426,1891 1893 HYDE PARK AV 02136,2011,4,2,2,7500,1,0,1920,239300,125300
42.234744,-71.130564,26 28 CLIFFORD ST 02136,2011,6,2,0,5979,1,0,1920,214200,126600
42.23498,-71.13321,1875 1877 HYDE PARK AV 02136,2011,6,3,0,5000,1,0,1920,293400,110700
42.23532,-71.12899,    FORESTVALE RD 02136,2011,2,1,0,7100,1,0,1985,215500,130900
42.23538,-71.12921,    LAWTON ST 02136,2011,5,2,0,7463,1,0,1996,231700,134000
42.23573,-71.13062,15 15A CLIFFORD ST 02136,2011,6,2,0,6000,1,0,1910,178300,118400
42.23586,-71.13056,9 11 CLIFFORD ST 02136,2011,3,2,1,1601,0,1,1900,270300,0
42.23586,-71.13056,9 11 CLIFFORD ST 02136,2011,4,2,1,1601,0,1,1900,275300,0
42.23597,-71.12604,294 296 NEPONSET VALLEY PW 02136,2011,4,2,0,4484,1,0,1920,209500,114300
42.236012,-71.130636,    CLIFFORD ST 02136,2011,4,1,1,6000,1,0,1992,217500,144100
42.236071,-71.133087,    PRESCOTT ST 02136,2011,4,2,1,5000,1,0,2008,317800,108800
42.23654,-71.13131,    HAMILTON ST 02136,2011,3,1,1,6000,1,0,1993,204400,116700
42.236671,-71.132855,14 16 PRESCOTT ST 02136,2011,6,2,0,5000,1,0,1903,204400,109500
42.23714,-71.13098,208 208A NEPONSET VALLEY PW 02136,2011,3,1,1,2730,1,0,1910,133500,93300
42.23728,-71.130631,7 9 YUILL CI 02136,2011,6,2,0,4000,1,0,1906,240100,101800
42.237479,-71.129966,    YUILL CI 02136,2011,4,2,1,7845,1,0,2004,246600,132800
42.238219,-71.13018,22 20 WOLCOTT ST 02136,2011,6,2,0,7519,1,0,1900,189400,128700
42.23861,-71.13824,75 R W MILTON ST 02136,2011,2,1,0,11146,1,0,1920,89280,143640
42.238784,-71.138609,71 73 W MILTON ST 02136,2011,7,4,0,13400,1,0,1906,207720,156330
42.239239,-71.139448,57-59   W MILTON ST 02136,2011,6,2,0,9625,1,0,1930,187000,155800
42.239261,-71.139663,55 W  MILTON ST 02136,2011,3,2,1,1676,0,1,2005,296300,0
42.23957,-71.14055,47 HF W MILTON ST 02136,2011,3,2,0,13676,1,0,1960,135000,167400
42.23968,-71.14164,37 R W MILTON ST 02136,2011,4,2,1,3792,1,0,1930,186300,101600
42.23974,-71.141083,39 -41 W MILTON ST 02136,2011,6,2,0,8018,1,0,1930,188700,141500
42.240098,-71.142128,    W MILTON ST 02136,2011,3,2,1,6277,1,0,2004,242200,122100
42.240098,-71.142128,    W MILTON ST 02136,2011,3,1,1,5054,1,0,1997,180600,113800
42.24038,-71.140548,    COMO RD 02136,2011,4,2,1,5000,1,0,1998,299000,112100
42.24038,-71.140548,    COMO RD 02136,2011,3,1,1,5000,1,0,1986,116700,116000
42.24048,-71.14128,    VALLARO RD 02136,2011,3,2,1,5829,1,0,1996,222100,118000
42.240488,-71.141995,28 30 W MILTON ST 02136,2011,5,2,0,6000,1,0,1920,193400,128000
42.240528,-71.135298,126 128 READVILLE ST 02136,2011,5,1,0,2214,0,1,1915,187100,0
42.240528,-71.135298,126 128 READVILLE ST 02136,2011,5,1,0,2214,0,1,1915,187100,0
42.240657,-71.135223,122 124 READVILLE ST 02136,2011,4,2,0,1629,0,1,1915,213200,0
42.240657,-71.135223,122 124 READVILLE ST 02136,2011,4,2,0,1629,0,1,1915,221000,0
42.24067,-71.13468,24 20 CHESTERFIELD ST 02136,2011,3,2,0,11900,1,0,1910,145500,182800
42.24071,-71.1403,64 66 COMO RD 02136,2011,6,2,0,5692,1,0,1919,159900,128700
42.24073,-71.13356,    NEPONSET VALLEY PW 02136,2011,2,1,0,18190,1,0,1984,88900,175700
42.24073,-71.13356,    NEPONSET VALLEY PW 02136,2011,3,1,1,7224,1,0,1986,215300,135300
42.24073,-71.13356,    NEPONSET VALLEY PW 02136,2011,4,2,1,7021,1,0,2004,235600,128100
42.24073,-71.13356,    NEPONSET VALLEY PW 02136,2011,3,2,1,6114,1,0,1999,211500,147300
42.24109,-71.13819,30 28 DANNY RD 02136,2011,4,2,0,5000,1,0,1927,196200,121100
42.24146,-71.13852,    EDSON ST 02136,2011,4,2,2,7100,1,0,1986,198000,127000
42.241486,-71.136081,49 51 CHESTERFIELD ST 02136,2011,6,2,0,11225,1,0,1898,227200,151200
42.241487,-71.138926,    DANNY RD 02136,2011,3,2,0,5000,1,0,2004,259100,112100
42.241487,-71.138926,    DANNY RD 02136,2011,6,4,0,5420,1,0,1998,338300,113700
42.2416,-71.13646,    CHESTERFIELD ST 02136,2011,4,2,1,6000,1,0,1989,238200,119200
42.2416,-71.13646,    CHESTERFIELD ST 02136,2011,3,1,1,6000,1,0,1985,197500,119400
42.2416,-71.13646,    CHESTERFIELD ST 02136,2011,4,1,1,13105,1,0,1989,208400,166100
42.242011,-71.143348,  ERNEST AV 02136,2011,4,2,1,5014,1,0,2006,236900,115900
42.242277,-71.134211,94 94A READVILLE ST 02136,2011,4,2,0,7657,1,0,1920,201500,135500
42.24264,-71.13336,9 11 ALBEMARLE ST 02136,2011,6,3,0,8633,1,0,1890,239500,140800
42.2429,-71.1353,10 12 MCDONOUGH CT 02136,2011,7,2,0,8651,1,0,1950,188400,138000
42.24305,-71.13387,78 80 READVILLE ST 02136,2011,2,1,0,8310,1,0,1830,247770,123390
42.243084,-71.143959,1911 1913 RIVER ST 02136,2011,5,2,0,7542,1,0,1908,152065,113475
42.24331,-71.13926,1820 1822 RIVER ST 02136,2011,5,2,0,13117,1,0,1910,234900,178900
42.243376,-71.137534,33 35 NORTON ST 02136,2011,6,2,2,5000,1,0,1910,194000,122800
42.24338,-71.13418,75 HF75 READVILLE ST 02136,2011,3,1,0,6054,1,0,1900,159660,113670
42.24344,-71.13808,40 42 NORTON ST 02136,2011,2,2,0,5000,1,0,1910,163200,113300
42.24353,-71.13877,1812 1814 RIVER ST 02136,2011,4,2,0,5000,1,0,1910,159200,123900
42.24353,-71.13816,44 46 NORTON ST 02136,2011,4,3,0,5000,1,0,1910,202700,113400
42.24358,-71.122309,26 24 WASHINGTON STREET PL 02136,2011,5,2,0,5402,1,0,1890,140900,113900
42.243691,-71.123898,166 164 WASHINGTON ST 02136,2011,5,3,1,6000,1,0,1900,175100,115900
42.24379,-71.13977,1825 1827 RIVER ST 02136,2011,4,2,0,6192,1,0,1920,133200,114000
42.24379,-71.12369,162 160 WASHINGTON ST 02136,2011,6,2,0,6000,1,0,1900,176100,119000
42.24382,-71.12127,    WOODGLEN RD 02136,2011,3,2,0,5376,1,0,1987,157100,112600
42.24382,-71.12127,    WOODGLEN RD 02136,2011,4,2,1,6372,1,0,1986,156300,118200
42.24386,-71.13405,69 69A READVILLE ST 02136,2011,4,1,2,18922,1,0,1899,136200,175400
42.244015,-71.122785,8 10 WASHINGTON STREET PL 02136,2011,4,2,1,5488,1,0,1900,162700,114700
42.244063,-71.137706,1746 1748 RIVER ST 02136,2011,5,2,0,5000,1,0,1910,209781,112959
42.244154,-71.136727,19 21 IMBARO RD 02136,2011,6,3,0,5000,1,0,1920,228000,115800
42.244285,-71.133461,58 60 NEPONSET VALLEY PW 02136,2011,4,2,0,11063,1,0,1940,138700,152100
42.24436,-71.14383,    SOLARIS RD 02136,2011,4,2,1,8350,1,0,2000,248800,127300
42.24436,-71.14383,    SOLARIS RD 02136,2011,3,1,0,11470,1,0,1985,174000,145200
42.244444,-71.120549,    CHITTICK RD 02136,2011,4,2,1,12072,1,0,2001,231300,152600
42.244444,-71.120549,    CHITTICK RD 02136,2011,4,2,0,12031,1,0,1984,145300,153600
42.244628,-71.133916,53 55 READVILLE ST 02136,2011,6,2,0,9090,1,0,1880,214100,144800
42.244643,-71.136458,1728 1730 RIVER ST 02136,2011,4,2,0,5000,1,0,1910,239800,116900
42.244784,-71.133882,49 51 READVILLE ST 02136,2011,4,2,1,8190,1,0,1920,205200,143400
42.24479,-71.12088,121 123 CHITTICK RD 02136,2011,6,2,0,12008,1,0,1900,128300,163500
42.24523,-71.1338,31 33 READVILLE ST 02136,2011,4,2,1,6400,1,0,1900,165000,138500
42.24527,-71.13354,35 37 READVILLE ST 02136,2011,7,2,0,8250,1,0,1920,237100,138700
42.24541,-71.12145,93 95 WASHINGTON ST 02136,2011,6,3,0,8028,1,0,1900,135500,135200
42.24547,-71.11444,    MILTON TOWN LINE   02136,2011,3,2,0,9583,1,0,1982,142900,124200
42.245488,-71.120606,82 80 WASHINGTON ST 02136,2011,4,2,0,6276,1,0,1920,150200,123800
42.24563,-71.12386,94 96 LORING ST 02136,2011,4,2,0,6250,1,0,1900,167400,123400
42.24576,-71.1252,14 A FARADAY ST 02136,2011,3,2,1,5715,1,0,1970,110000,114500
42.24583,-71.11645,113 115 NEPONSET AV 02136,2011,5,2,2,12086,1,0,1992,192100,148100
42.24587,-71.11993,66 64 WASHINGTON ST 02136,2011,6,2,0,5811,1,0,1920,146800,118000
42.245911,-71.133173,15 17 KNIGHT ST 02136,2011,5,2,1,4590,1,0,1920,143900,100800
42.24593,-71.1198,60 62 WASHINGTON ST 02136,2011,4,2,0,5804,1,0,1940,125300,115200
42.246018,-71.119652,56 54 WASHINGTON ST 02136,2011,5,2,0,5798,1,0,1920,181500,117000
42.246546,-71.125387,    TYLER ST 02136,2011,3,2,1,4390,1,0,2006,285300,100100
42.246626,-71.11726,    NEPONSET AV 02136,2011,3,2,1,9737,1,0,1999,214200,137100
42.24672,-71.120527,64 A GARFIELD AV 02136,2011,3,1,0,7437,1,0,1965,147000,128000
42.24682,-71.127693,1518 R HYDE PARK AV 02136,2011,4,2,0,7485,1,0,1910,133600,131100
42.246829,-71.128587,1531 1533 HYDE PARK AV 02136,2011,9,4,0,4389,1,0,1910,234100,98800
42.24686,-71.13703,5 7 ALVARADO AV 02136,2011,6,2,0,14699,1,0,1900,137300,162300
42.24687,-71.12059,62 A GARFIELD AV 02136,2011,3,1,1,6894,1,0,1965,173300,127700
42.24687,-71.11806,    WASHINGTON ST 02136,2011,3,2,1,6777,1,0,1989,260300,116800
42.24695,-71.11958,171 173 DANA AV 02136,2011,6,2,0,8750,1,0,1928,157700,135500
42.246954,-71.128484,1525 1527 HYDE PARK AV 02136,2011,6,2,2,4543,1,0,1900,216700,101700
42.24703,-71.11789,8 10 WASHINGTON ST 02136,2011,1,1,0,591,0,1,1910,156000,0
42.24703,-71.11789,8 10 WASHINGTON ST 02136,2011,1,1,0,591,0,1,1910,156000,0
42.24703,-71.11789,8 10 WASHINGTON ST 02136,2011,2,2,0,1012,0,1,1910,207100,0
42.24703,-71.11789,8 10 WASHINGTON ST 02136,2011,2,2,0,1012,0,1,1910,207100,0
42.24706,-71.12838,1519 1521 HYDE PARK AV 02136,2011,6,2,0,6171,1,0,1890,145300,118700
42.24715,-71.12784,1512 1510 HYDE PARK AV 02136,2011,6,3,1,5000,1,0,1900,218100,102900
42.24715,-71.12214,57 R LORING ST 02136,2011,2,1,0,2107,1,0,1893,82300,81400
42.2472,-71.12827,1513 1515 HYDE PARK AV 02136,2011,2,1,1,1836,0,1,1890,200800,0
42.2472,-71.12827,1513 1515 HYDE PARK AV 02136,2011,3,1,1,1843,0,1,1890,197300,0
42.24742,-71.12689,15 17 MASON ST 02136,2011,4,3,0,10250,1,0,1920,315700,142300
42.24745,-71.12759,1502 1500 HYDE PARK AV 02136,2011,3,2,0,5125,1,0,1910,136900,119000
42.247542,-71.121158,45 47 LORING ST 02136,2011,5,2,0,5000,1,0,1920,177100,116400
42.24756,-71.11761,78 76 NEPONSET AV 02136,2011,3,2,0,4600,1,0,1905,166300,108300
42.247655,-71.127062,3 5 MASON ST 02136,2011,4,2,0,5125,1,0,1915,175200,105800
42.247657,-71.122491,31 33 GARFIELD AV 02136,2011,4,2,0,6250,1,0,1925,146300,116900
42.24769,-71.11737,151 153 SUMMIT ST 02136,2011,6,2,0,4576,1,0,1880,134400,102200
42.24779,-71.12343,22 22A CHITTICK RD 02136,2011,6,3,0,5000,1,0,1952,171400,109000
42.247806,-71.12778,1495 1497 HYDE PARK AV 02136,2011,1,1,0,806,0,1,1910,155800,0
42.247806,-71.12778,1495 1497 HYDE PARK AV 02136,2011,2,1,0,1369,0,1,1910,180600,0
42.247806,-71.12778,1495 1497 HYDE PARK AV 02136,2011,2,1,0,1429,0,1,1910,175700,0
42.247806,-71.12778,1495 1497 HYDE PARK AV 02136,2011,4,1,0,1485,0,1,1910,222500,0
42.247848,-71.116608,91 93 WILLIAMS AV 02136,2011,6,3,0,4697,1,0,1910,227600,104400
42.24788,-71.12053,147 149 DANA AV 02136,2011,6,2,0,9180,1,0,1895,181200,137000
42.2479,-71.12353,20 20A CHITTICK RD 02136,2011,4,2,0,6250,1,0,1952,136200,115200
42.247906,-71.111294,34 36 PROSPECT ST 02136,2011,3,1,1,6014,1,0,1960,159100,110000
42.24801,-71.12366,18 18A CHITTICK RD 02136,2011,4,3,1,6250,1,0,1952,172600,114900
42.24806,-71.11951,    LORING ST 02136,2011,3,2,0,6250,1,0,1985,207900,119000
42.24806,-71.11951,    LORING ST 02136,2011,4,3,0,6000,1,0,1991,240000,117800
42.24806,-71.11951,    LORING ST 02136,2011,3,2,1,9144,1,0,1988,398000,134700
42.24812,-71.12377,16 16A CHITTICK RD 02136,2011,4,3,0,6250,1,0,1952,146700,114700
42.248124,-71.127042,1478 1480 HYDE PARK AV 02136,2011,8,2,0,5000,1,0,1910,170700,108500
42.248159,-71.127588,1483 1485 HYDE PARK AV 02136,2011,4,3,1,2247,0,1,2008,357200,0
42.248159,-71.127588,1483 1485 HYDE PARK  AV 02136,2011,4,3,1,2247,0,1,2008,357200,0
42.24818,-71.12803,    WINTER ST 02136,2011,3,1,1,5000,1,0,1996,186500,101800
42.248194,-71.122127,28 B GARFIELD AV 02136,2011,3,2,0,3500,1,0,1900,121300,97800
42.248228,-71.116395,90 88 WILLIAMS AV 02136,2011,6,2,0,4936,1,0,1900,168400,108200
42.24833,-71.116518,86 84 WILLIAMS AV 02136,2011,5,2,1,4863,1,0,1900,188900,107100
42.2484,-71.12685,1472 1470 HYDE PARK AV 02136,2011,3,3,2,5840,1,0,1910,219000,114400
42.24842,-71.12537,    WILTON ST 02136,2011,3,2,1,5042,1,0,1999,188700,108200
42.24842,-71.12537,    WILTON ST 02136,2011,3,2,1,17317,1,0,1999,200500,162100
42.24842,-71.12537,    WILTON ST 02136,2011,3,2,1,5402,1,0,1999,188700,110900
42.248425,-71.119625,21 23 LORING ST 02136,2011,5,2,0,5000,1,0,1925,168300,104900
42.248448,-71.127917,10 8 WINTER ST 02136,2011,6,2,0,5000,1,0,1900,179300,105100
42.248505,-71.119475,17 19 LORING ST 02136,2011,5,2,0,5000,1,0,1938,161400,104700
42.24853,-71.132185,    RIVER ST 02136,2011,6,3,1,3659,1,0,2006,237600,100400
42.24853,-71.132185,    RIVER ST 02136,2011,3,2,1,5438,1,0,1998,215900,101500
42.24853,-71.132185,    RIVER ST 02136,2011,5,1,1,5285,1,0,1998,195300,103100
42.24861,-71.11924,47 49 NEPONSET AV 02136,2011,4,2,0,4800,1,0,1920,173600,103500
42.24866,-71.12132,129 129A DANA AV 02136,2011,4,2,0,9684,1,0,1900,133400,156900
42.248663,-71.127582,19 21 GLENWOOD AV 02136,2011,4,2,0,5600,1,0,1900,273700,106700
42.248707,-71.119342,43 45 NEPONSET AV 02136,2011,6,2,0,4800,1,0,1920,164000,102100
42.248753,-71.127047,1461 1463 HYDE PARK AV 02136,2011,6,3,1,2647,1,0,1920,261900,83600
42.24878,-71.12722,24 22 GLENWOOD AV 02136,2011,8,2,0,2661,1,0,1900,180900,83400
42.24878,-71.125868,13 15 WILTON ST 02136,2011,6,2,0,5000,1,0,1900,162800,109500
42.24879,-71.1316,1557 1559 RIVER ST 02136,2011,5,3,0,5156,1,0,1910,217600,118800
42.24904,-71.11496,245 -247 FAIRMOUNT AV 02136,2011,4,3,0,9388,1,0,1875,340900,130600
42.249128,-71.125079,35A   GRANTLEY ST 02136,2011,3,2,1,1301,0,1,2002,201200,0
42.24913,-71.12509,35B   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249133,-71.1251,35C   GRANTLEY ST 02136,2011,3,2,1,1283,0,1,2002,200700,0
42.249136,-71.125111,35D   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249144,-71.119797,33 -35 NEPONSET AV 02136,2011,7,3,0,9800,1,0,1926,189300,134300
42.249184,-71.131262,1543 1545 RIVER ST 02136,2011,3,1,0,1320,0,1,1935,191100,0
42.249184,-71.131262,1543 1545 RIVER ST 02136,2011,3,1,0,1320,0,1,1935,192800,0
42.249184,-71.131262,1543 1545 RIVER ST 02136,2011,3,1,0,1320,0,1,1935,191600,0
42.24919,-71.1342,    CHARLES ST 02136,2011,3,1,0,5209,1,0,1986,116800,117000
42.249206,-71.125073,33A   GRANTLEY ST 02136,2011,3,2,1,1282,0,1,2002,204100,0
42.249208,-71.125084,33B   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249212,-71.125094,33C   GRANTLEY ST 02136,2011,3,2,1,1302,0,1,2002,201200,0
42.249214,-71.125105,33D   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.24923,-71.12194,    DANA AV 02136,2011,6,2,2,20487,1,0,1997,201000,200100
42.249251,-71.125372,25D   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249259,-71.125368,25C   GRANTLEY ST 02136,2011,3,2,1,1282,0,1,2002,200600,0
42.249266,-71.125365,25B   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249271,-71.122842,812 816 TRUMAN HW 02136,2011,6,2,1,7465,1,0,1900,216800,121200
42.249276,-71.125361,25A   GRANTLEY ST 02136,2011,3,2,1,1307,0,1,2002,201400,0
42.2493,-71.10972,    MILTON AV 02136,2011,4,3,1,38363,1,0,2004,810200,223300
42.2493,-71.10972,    MILTON AV 02136,2011,3,2,1,6002,1,0,1986,251500,112200
42.249313,-71.12542,23D   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.24932,-71.125416,23C   GRANTLEY ST 02136,2011,3,2,1,1307,0,1,2002,201400,0
42.249327,-71.125412,23B   GRANTLEY ST 02136,2011,3,2,1,1374,0,1,2002,225600,0
42.249334,-71.125409,23A   GRANTLEY ST 02136,2011,3,2,1,1282,0,1,2002,200600,0
42.249363,-71.13476,92 94 SUNNYSIDE ST 02136,2011,5,2,0,5290,1,0,1935,182900,116000
42.24938,-71.12002,27 29 NEPONSET AV 02136,2011,4,2,2,9800,1,0,1870,150800,135100
42.24941,-71.11666,26 24 POND ST 02136,2011,4,2,0,5620,1,0,1929,176800,104400
42.24943,-71.12592,15 17 GRANTLEY ST 02136,2011,7,2,1,4750,1,0,1920,203100,106700
42.249457,-71.134665,88 90 SUNNYSIDE ST 02136,2011,7,2,1,5212,1,0,1910,196900,115300
42.24946,-71.135254,95 97 SUNNYSIDE ST 02136,2011,5,2,0,5740,1,0,1920,184000,129600
42.24947,-71.13202,    ELLIS ST 02136,2011,5,2,1,5500,1,0,2002,241900,114700
42.24954,-71.13215,18 20 ELLIS ST 02136,2011,3,2,0,2615,1,0,1930,181300,88900
42.249549,-71.13515,91 93 SUNNYSIDE ST 02136,2011,5,2,0,5788,1,0,1920,173600,128700
42.24955,-71.13458,84 86 SUNNYSIDE ST 02136,2011,5,2,0,5252,1,0,1930,194500,118300
42.24965,-71.134472,80 82 SUNNYSIDE ST 02136,2011,6,2,0,5114,1,0,1910,203100,113900
42.249681,-71.126601,1431 1435 HYDE PARK AV 02136,2011,5,3,0,5000,1,0,1920,181900,109300
42.249686,-71.131162,1531 1533 RIVER ST 02136,2011,8,2,0,4816,1,0,1910,146400,108800
42.249729,-71.134382,76 78 SUNNYSIDE ST 02136,2011,5,2,0,5215,1,0,1920,181400,114800
42.249751,-71.13495,83 85 SUNNYSIDE ST 02136,2011,5,2,0,6691,1,0,1933,161200,135500
42.24977,-71.13258,    HILLIS RD 02136,2011,4,2,1,4675,1,0,2004,226800,113700
42.24978,-71.11645,18 - 20 POND ST 02136,2011,4,2,0,7544,1,0,1935,184000,116100
42.249841,-71.13427,72 74 SUNNYSIDE ST 02136,2011,5,2,0,5078,1,0,1910,168700,113100
42.249851,-71.134862,79 81 SUNNYSIDE ST 02136,2011,5,2,0,6691,1,0,1915,187100,125200
42.249885,-71.116561,16 14 POND ST 02136,2011,4,2,0,5340,1,0,1935,185300,102200
42.24989,-71.132023,22 24 HILLIS RD 02136,2011,4,2,0,4693,1,0,1873,120200,110200
42.249945,-71.134751,75 77 SUNNYSIDE ST 02136,2011,5,2,0,7025,1,0,1925,160100,138400
42.249973,-71.131171,1523 1523A RIVER ST 02136,2011,3,1,1,6349,1,0,1910,157675,100980
42.250027,-71.134652,71 73 SUNNYSIDE ST 02136,2011,5,2,0,6734,1,0,1920,175800,125100
42.25017,-71.11627,219 221 FAIRMOUNT AV 02136,2011,6,2,1,10363,1,0,1883,230500,137200
42.250195,-71.133235,39 39A CHARLES ST 02136,2011,4,2,0,5044,1,0,1910,173500,111000
42.25029,-71.11808,36 34 WILLIAMS AV 02136,2011,3,1,0,13429,1,0,1900,186700,157300
42.250291,-71.133144,37 37A CHARLES ST 02136,2011,4,2,0,5082,1,0,1910,173600,111000
42.250374,-71.12588,1414 1416 HYDE PARK AV 02136,2011,4,2,0,4827,1,0,1910,137200,121000
42.25039,-71.13305,35 35A CHARLES ST 02136,2011,4,2,0,5020,1,0,1930,165100,110100
42.25039,-71.12401,33 34 FULTON ST 02136,2011,4,1,0,2961,1,0,1880,129100,89800
42.25043,-71.13943,130 132 TURTLE POND PW 02136,2011,6,2,0,4535,1,0,1900,143600,106200
42.250451,-71.133621,56 58 SUNNYSIDE ST 02136,2011,4,2,0,5245,1,0,1910,164600,112700
42.250452,-71.116385,215 217 FAIRMOUNT AV 02136,2011,6,2,2,4909,1,0,1900,224000,98900
42.25048,-71.13295,33 33A CHARLES ST 02136,2011,4,2,0,4958,1,0,1910,166200,109100
42.25049,-71.12579,1412 1410 HYDE PARK AV 02136,2011,7,3,0,5323,1,0,1920,210800,108600
42.250524,-71.12395,31 32 FULTON ST 02136,2011,6,2,0,2925,1,0,1880,133100,89700
42.25054,-71.13352,52 54 SUNNYSIDE ST 02136,2011,4,3,1,5245,1,0,1910,181800,112300
42.25058,-71.13285,31 31A CHARLES ST 02136,2011,6,2,1,4896,1,0,1910,209900,108900
42.25061,-71.11246,53 55 SUMMIT ST 02136,2011,4,2,0,14438,1,0,1900,173300,206400
42.250629,-71.123909,29 30 FULTON ST 02136,2011,3,1,1,1220,0,1,1880,175400,0
42.250629,-71.123909,29 30 FULTON ST 02136,2011,3,1,1,1220,0,1,1880,175400,0
42.25064,-71.13341,50 50A SUNNYSIDE ST 02136,2011,4,2,0,5245,1,0,1910,231700,112000
42.25065,-71.11977,13 A WILLIAMS AV 02136,2011,3,2,1,4620,1,0,1989,200900,99300
42.250679,-71.132761,29 29A CHARLES ST 02136,2011,4,2,0,4699,1,0,1931,164500,110700
42.25071,-71.132168,22 24 CHARLES ST 02136,2011,4,2,0,4770,1,0,1910,132500,120100
42.25074,-71.13331,46 48 SUNNYSIDE ST 02136,2011,5,2,0,5217,1,0,1910,175600,111400
42.250755,-71.123849,27 28 FULTON ST 02136,2011,6,2,0,2925,1,0,1880,202600,90300
42.250808,-71.124147,35 36 FULTON ST 02136,2011,6,2,0,5000,1,0,1880,163000,108600
42.25082,-71.11758,199 201 FAIRMOUNT AV 02136,2011,7,3,1,12160,1,0,1890,468600,137200
42.250986,-71.123742,23 24 FULTON ST 02136,2011,6,2,0,2925,1,0,1900,198200,89400
42.251047,-71.117795,193 HF FAIRMOUNT AV 02136,2011,3,2,0,10440,1,0,1890,159000,145600
42.25106,-71.11872,16 A WILLIAMS AV 02136,2011,3,1,1,8632,1,0,1960,158100,120300
42.25107,-71.12015,736 738 TRUMAN HW 02136,2011,6,3,0,7920,1,0,1920,178900,120600
42.251103,-71.123692,21 22 FULTON ST 02136,2011,5,2,0,2691,1,0,1900,146300,86900
42.251162,-71.117505,195 A FAIRMOUNT AV 02136,2011,3,1,1,4583,1,0,1960,139700,95400
42.251172,-71.123993,19 20 MARGIN ST 02136,2011,6,2,0,5106,1,0,1880,102200,108000
42.251212,-71.124119,17 18 MARGIN ST 02136,2011,5,1,1,5175,1,0,1880,197400,108600
42.25124,-71.12427,15 16 MARGIN ST 02136,2011,5,2,0,4095,1,0,1880,132900,101100
42.25131,-71.11535,    WARREN AV 02136,2011,3,1,1,11610,1,0,1998,204000,138600
42.25141,-71.13554,    DEDHAM ST 02136,2011,4,1,2,6000,1,0,2000,219900,117900
42.25141,-71.13554,    DEDHAM ST 02136,2011,4,1,2,6050,1,0,2000,219900,117900
42.25141,-71.13554,    DEDHAM ST 02136,2011,6,3,0,6000,1,0,1985,241200,113600
42.25147,-71.12287,61 65 DANA AV 02136,2011,2,2,0,5290,1,0,1880,153400,107800
42.25159,-71.12966,105 111 BUSINESS ST 02136,2011,2,1,0,1068,0,1,1899,182600,0
42.25159,-71.12966,105 111 BUSINESS ST 02136,2011,2,1,0,1068,0,1,1899,182600,0
42.25159,-71.12966,105 111 BUSINESS ST 02136,2011,2,1,0,1068,0,1,1899,182600,0
42.25178,-71.11783,187 185 FAIRMOUNT AV 02136,2011,6,3,1,17400,1,0,1910,318800,175900
42.251846,-71.128356,20A  BUSINESS TE 02136,2011,3,2,1,1636,0,1,2004,226400,0
42.251846,-71.128356,18A  BUSINESS TE 02135,2011,3,2,1,1493,0,1,2004,223000,0
42.251846,-71.128356,16A  BUSINESS TE 02136,2011,3,2,1,1478,0,1,2004,210700,0
42.251846,-71.128356,14A  BUSINESS TE 02136,2011,3,2,1,1624,0,1,2004,225700,0
42.251846,-71.128356,29A  BUSINESS TE 02136,2011,3,2,1,1553,0,1,2004,226100,0
42.251846,-71.128356,27A  BUSINESS TE 02136,2011,3,2,1,1459,0,1,2004,225200,0
42.251846,-71.128356,25A  BUSINESS ST 02136,2011,3,2,1,1468,0,1,2004,217700,0
42.251846,-71.128356,23A  BUSINESS TE 02136,2011,3,2,1,1444,0,1,2004,220400,0
42.251846,-71.128356,21A  BUSINESS TE 02136,2011,3,2,1,1435,0,1,2004,220000,0
42.251846,-71.128356,19A  BUSINESS TE 02136,2011,3,2,1,1458,0,1,2004,221200,0
42.251846,-71.128356,17A  BUSINESS TE 02136,2011,3,2,1,1585,0,1,2004,227800,0
42.251891,-71.115897,58 56 WARREN AV 02136,2011,9,3,1,6909,1,0,1920,380900,110800
42.252,-71.13426,45 47 THOMPSON ST 02136,2011,5,3,0,5375,1,0,1910,186000,119100
42.252,-71.11721,190 188 FAIRMOUNT AV 02136,2011,12,3,3,10290,1,0,1900,395000,132700
42.25203,-71.12324,57 59 DANA AV 02136,2011,4,2,0,7335,1,0,1905,197000,125000
